event_id,family,method,param_name,param_value,payload_bytes,payload_kb,effective_bpp,pixels,pixel_accuracy,balanced_accuracy,precision,recall,f1,dice,iou
CRACK500_20160222_081908_1281_1,DEO,L2_visual_mask_support,support_side,48.0,965.0,0.9423828125,0.03846460459183673,200704,0.9962830835459134,0.8759464663235561,0.7948877805481329,0.7535460992903348,0.7736650480435764,0.7736650480435764,0.6308758040570852
CRACK500_20160222_081908_1281_1,DEO,L2_visual_mask_support,support_side,64.0,1019.0,0.9951171875,0.04061702806122449,200704,0.9979472257653011,0.9265949083980602,0.8975155279497531,0.854018912529046,0.8752271345694329,0.8752271345694329,0.7781367797518696
CRACK500_20160222_081908_1281_1,DEO,L3_residual_refinement,residual_fraction,0.0,1916.0,1.87109375,0.07637117346938775,200704,0.99796715561224,0.9374458049713338,0.8821428571423321,0.8758865248221773,0.8790035582183461,0.8790035582183461,0.7841269841265692
CRACK500_20160222_081908_1281_1,DEO,L3_residual_refinement,residual_fraction,0.25,2140.0,2.08984375,0.08529974489795919,200704,0.9985700334821379,0.9603104881848823,0.9100992410969585,0.9213947990538289,0.9157121874583652,0.9157121874583652,0.8445287107254363
CRACK500_20160222_081908_1281_1,DEO,L3_residual_refinement,residual_fraction,0.5,2352.0,2.296875,0.09375,200704,0.9990632971938727,0.9705210762440257,0.9470868014263097,0.9414893617015713,0.9442797861028828,0.9442797861028828,0.8944413250977572
CRACK500_20160222_081908_1281_1,DEO,L3_residual_refinement,residual_fraction,0.75,2486.0,2.427734375,0.09909119897959184,200704,0.9994917889030563,0.9818709864077931,0.9754784688989381,0.9639479905431655,0.9696789531260761,0.9696789531260761,0.9411425274085741
CRACK500_20160222_081908_1281_1,DEO,L3_residual_refinement,residual_fraction,1.0,2655.0,2.5927734375,0.10582748724489796,200704,0.9999999999999951,0.999999999999702,0.999999999999409,0.999999999999409,0.9999999994994091,0.9999999994994091,0.999999999999409
CRACK500_20160222_081908_1281_1,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.999999999999702,0.999999999999409,0.999999999999409,0.9999999994994091,0.9999999994994091,0.999999999999409
CRACK500_20160222_081908_1281_1081,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9921376753826482,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1281_1081,DEO,L1_geometry_metrology,geometry,1.0,760.0,0.7421875,0.030293367346938774,200704,0.9029516103316282,0.9510912688445329,0.07494300911853748,0.9999999999993663,0.13943624622531375,0.13943624622531375,0.07494300911853748
CRACK500_20160222_081908_1281_1081,DEO,L2_visual_mask_support,support_side,8.0,876.0,0.85546875,0.03491709183673469,200704,0.9935028698979543,0.6933819867598355,0.6439075630245337,0.3884664131809959,0.484584979767382,0.484584979767382,0.31977047469988534
CRACK500_20160222_081908_1281_1081,DEO,L2_visual_mask_support,support_side,16.0,885.0,0.8642578125,0.035275829081632654,200704,0.9965421715561176,0.861202612577697,0.8157142857137031,0.7237008871985274,0.7669576892259187,0.7669576892259187,0.6220043572981362
CRACK500_20160222_081908_1281_1081,DEO,L2_visual_mask_support,support_side,24.0,896.0,0.875,0.03571428571428571,200704,0.997528698979587,0.93117020874222,0.82907542579025,0.8637515842833563,0.8460583483513295,0.8460583483513295,0.7331898870356465
CRACK500_20160222_081908_1281_1081,DEO,L2_visual_mask_support,support_side,32.0,910.0,0.888671875,0.03627232142857143,200704,0.9977180325255053,0.9186917934030641,0.8669724770636521,0.8384030418245637,0.8524484531078385,0.8524484531078385,0.742841100504917
CRACK500_20160222_081908_1281_1081,DEO,L2_visual_mask_support,support_side,48.0,958.0,0.935546875,0.038185586734693876,200704,0.9978675063775461,0.9197101600149674,0.8828229027956839,0.8403041825089732,0.8610389605387063,0.8610389605387063,0.7559863169893067
CRACK500_20160222_081908_1281_1081,DEO,L2_visual_mask_support,support_side,64.0,1020.0,0.99609375,0.04065688775510204,200704,0.9981166294642808,0.9270656622415689,0.9005340453932573,0.8548795944227789,0.8771131334399499,0.8771131334399499,0.7811233352630104
CRACK500_20160222_081908_1281_1081,DEO,L3_residual_refinement,residual_fraction,0.0,1917.0,1.8720703125,0.07641103316326531,200704,0.9977180325255053,0.9186917934030641,0.8669724770636521,0.8384030418245637,0.8524484531078385,0.8524484531078385,0.742841100504917
CRACK500_20160222_081908_1281_1081,DEO,L3_residual_refinement,residual_fraction,0.25,2162.0,2.111328125,0.08617665816326531,200704,0.9984105947066277,0.9479606329594101,0.900700190960598,0.8967046894797867,0.8986979988643093,0.8986979988643093,0.816032295270579
CRACK500_20160222_081908_1281_1081,DEO,L3_residual_refinement,residual_fraction,0.5,2302.0,2.248046875,0.09175701530612244,200704,0.9988839285714236,0.9705177277424317,0.9184177997522136,0.9416983523441435,0.9299123899876066,0.9299123899876066,0.8690058479527082
CRACK500_20160222_081908_1281_1081,DEO,L3_residual_refinement,residual_fraction,0.75,2442.0,2.384765625,0.0973373724489796,200704,0.9994718590561176,0.9843308922854177,0.9640605296336923,0.9689480354873454,0.9664981031656376,0.9664981031656376,0.9351681957180825
CRACK500_20160222_081908_1281_1081,DEO,L3_residual_refinement,residual_fraction,1.0,2597.0,2.5361328125,0.103515625,200704,0.9999999999999951,0.9999999999996807,0.9999999999993663,0.9999999999993663,0.9999999994993662,0.9999999994993662,0.9999999999993663
CRACK500_20160222_081908_1281_1081,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999996807,0.9999999999993663,0.9999999999993663,0.9999999994993662,0.9999999994993662,0.9999999999993663
CRACK500_20160222_081908_1281_361,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9947235730229543,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1281_361,DEO,L1_geometry_metrology,geometry,1.0,574.0,0.560546875,0.022879464285714284,200704,0.8490264269770367,0.924112800219917,0.03376913265306015,0.9999999999990558,0.06533205829763583,0.06533205829763583,0.03376913265306015
CRACK500_20160222_081908_1281_361,DEO,L2_visual_mask_support,support_side,8.0,690.0,0.673828125,0.027503188775510203,200704,0.9947235730229543,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1281_361,DEO,L2_visual_mask_support,support_side,16.0,699.0,0.6826171875,0.027861926020408163,200704,0.9967564174107094,0.7612018674977512,0.7914285714274408,0.5231350330495532,0.6299033536986214,0.6299033536986214,0.4597510373440168
CRACK500_20160222_081908_1281_361,DEO,L2_visual_mask_support,support_side,24.0,710.0,0.693359375,0.028300382653061226,200704,0.9973393654336685,0.870920794702974,0.7502383222109149,0.7431539187906108,0.7466793163873483,0.7466793163873483,0.5957607872819108
CRACK500_20160222_081908_1281_361,DEO,L2_visual_mask_support,support_side,32.0,719.0,0.7021484375,0.028659119897959183,200704,0.9983209103954033,0.9179084399829336,0.8438095238087202,0.8366383380539786,0.8402086291815262,0.8402086291815262,0.7244480784949106
CRACK500_20160222_081908_1281_361,DEO,L2_visual_mask_support,support_side,48.0,758.0,0.740234375,0.030213647959183673,200704,0.9983109454719339,0.9136766793159691,0.84816247582123,0.8281397544845815,0.8380315331829781,0.8380315331829781,0.7212171052625648
CRACK500_20160222_081908_1281_361,DEO,L2_visual_mask_support,support_side,64.0,820.0,0.80078125,0.03268494897959184,200704,0.9985650510204033,0.9114562105996751,0.8961973278510831,0.8234183191682498,0.8582677160354838,0.8582677160354838,0.7517241379303865
CRACK500_20160222_081908_1281_361,DEO,L3_residual_refinement,residual_fraction,0.0,1726.0,1.685546875,0.06879783163265306,200704,0.9983209103954033,0.9179084399829336,0.8438095238087202,0.8366383380539786,0.8402086291815262,0.8402086291815262,0.7244480784949106
CRACK500_20160222_081908_1281_361,DEO,L3_residual_refinement,residual_fraction,0.25,1884.0,1.83984375,0.07509566326530612,200704,0.9988440688775461,0.9510461427859255,0.8811059907825981,0.9027384324826225,0.8917910442753609,0.8917910442753609,0.8047138047131274
CRACK500_20160222_081908_1281_361,DEO,L3_residual_refinement,residual_fraction,0.5,1985.0,1.9384765625,0.07912149234693877,200704,0.9992077885841788,0.9563949972481056,0.9352030947766584,0.9131255901785523,0.924032488749069,0.924032488749069,0.8587921847239265
CRACK500_20160222_081908_1281_361,DEO,L3_residual_refinement,residual_fraction,0.75,2120.0,2.0703125,0.08450255102040816,200704,0.9996014030612196,0.9791355245736054,0.9657469077060269,0.9584513692153367,0.9620853075559672,0.9620853075559672,0.9269406392685599
CRACK500_20160222_081908_1281_361,DEO,L3_residual_refinement,residual_fraction,1.0,2288.0,2.234375,0.09119897959183673,200704,0.9999999999999951,0.9999999999995254,0.9999999999990558,0.9999999999990558,0.9999999994990558,0.9999999994990558,0.9999999999990558
CRACK500_20160222_081908_1281_361,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999995254,0.9999999999990558,0.9999999999990558,0.9999999994990558,0.9999999994990558,0.9999999999990558
CRACK500_20160222_081908_1281_721,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.96558115433673,0.49999999999999745,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1281_721,DEO,L1_geometry_metrology,geometry,1.0,1844.0,1.80078125,0.07350127551020408,200704,0.3870974170918348,0.6826250283802854,0.05317118226600944,0.9999999999998552,0.10097348486334172,0.10097348486334172,0.05317118226600944
CRACK500_20160222_081908_1281_721,DEO,L2_visual_mask_support,support_side,8.0,1960.0,1.9140625,0.078125,200704,0.96558115433673,0.49999999999999745,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1281_721,DEO,L2_visual_mask_support,support_side,16.0,1977.0,1.9306640625,0.07880261479591837,200704,0.9686902104591789,0.6660583088206558,0.576320939334497,0.34105385060794136,0.42851946115521533,0.42851946115521533,0.2726851851851536
CRACK500_20160222_081908_1281_721,DEO,L2_visual_mask_support,support_side,24.0,1995.0,1.9482421875,0.07952008928571429,200704,0.9768215880101992,0.7640100760566311,0.7193698949823571,0.5354661262303799,0.6139419082243304,0.6139419082243304,0.4429409651538207
CRACK500_20160222_081908_1281_721,DEO,L2_visual_mask_support,support_side,32.0,2014.0,1.966796875,0.08027742346938775,200704,0.9815250318877503,0.8847563163828953,0.7108592514495636,0.7808338158655499,0.7442052975142425,0.7442052975142425,0.5926170072510885
CRACK500_20160222_081908_1281_721,DEO,L2_visual_mask_support,support_side,48.0,2097.0,2.0478515625,0.08358577806122448,200704,0.9877281967474442,0.9062560089959846,0.8236493374106854,0.818760856977299,0.821197821641446,0.821197821641446,0.6966375169354974
CRACK500_20160222_081908_1281_721,DEO,L2_visual_mask_support,support_side,64.0,2171.0,2.1201171875,0.08653539540816327,200704,0.9895667251275462,0.9198418078774,0.850874635568389,0.8449623624781637,0.847908192410981,0.847908192410981,0.7359727650988859
CRACK500_20160222_081908_1281_721,DEO,L3_residual_refinement,residual_fraction,0.0,3021.0,2.9501953125,0.12041613520408163,200704,0.9815250318877503,0.8847563163828953,0.7108592514495636,0.7808338158655499,0.7442052975142425,0.7442052975142425,0.5926170072510885
CRACK500_20160222_081908_1281_721,DEO,L3_residual_refinement,residual_fraction,0.25,3993.0,3.8994140625,0.15915975765306123,200704,0.9884357063137706,0.9330067043917073,0.8065766608741068,0.8734800231614254,0.8386962257846432,0.8386962257846432,0.7222022740872863
CRACK500_20160222_081908_1281_721,DEO,L3_residual_refinement,residual_fraction,0.5,4373.0,4.2705078125,0.17430644132653061,200704,0.9907973931760156,0.9508419962571246,0.8381665107576054,0.907932831499579,0.8716558955468169,0.8716558955468169,0.7725089296710466
CRACK500_20160222_081908_1281_721,DEO,L3_residual_refinement,residual_fraction,0.75,4835.0,4.7216796875,0.1927216198979592,200704,0.9958595742984645,0.9803362388732644,0.9198562940443664,0.963665315576004,0.9412513250568711,0.9412513250568711,0.8890224358973171
CRACK500_20160222_081908_1281_721,DEO,L3_residual_refinement,residual_fraction,1.0,5371.0,5.2451171875,0.21408641581632654,200704,0.9999999999999951,0.9999999999999251,0.9999999999998552,0.9999999999998552,0.9999999994998552,0.9999999994998552,0.9999999999998552
CRACK500_20160222_081908_1281_721,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999999251,0.9999999999998552,0.9999999999998552,0.9999999994998552,0.9999999994998552,0.9999999999998552
CRACK500_20160222_081908_1_1,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9955955038265257,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1_1,DEO,L1_geometry_metrology,geometry,1.0,792.0,0.7734375,0.031568877551020405,200704,0.9745097257653014,0.9871984786301997,0.14733333333330878,0.9999999999988688,0.25682742569124367,0.25682742569124367,0.14733333333330878
CRACK500_20160222_081908_1_1,DEO,L2_visual_mask_support,support_side,8.0,908.0,0.88671875,0.03619260204081633,200704,0.996631855867342,0.7167541737787774,0.6857142857130613,0.43438914027100184,0.5318559552031062,0.5318559552031062,0.3622641509430545
CRACK500_20160222_081908_1_1,DEO,L2_visual_mask_support,support_side,16.0,917.0,0.8955078125,0.03655133928571429,200704,0.9981216119260155,0.8695416712140793,0.8164794007480444,0.73981900452405,0.7762611270967309,0.7762611270967309,0.6343355965076292
CRACK500_20160222_081908_1_1,DEO,L2_visual_mask_support,support_side,24.0,928.0,0.90625,0.036989795918367346,200704,0.9971500318877502,0.807111785221734,0.7010309278341482,0.6153846153839193,0.6554216862483148,0.6554216862483148,0.4874551971321797
CRACK500_20160222_081908_1_1,DEO,L2_visual_mask_support,support_side,32.0,937.0,0.9150390625,0.03734853316326531,200704,0.9982910156249951,0.904539481460456,0.803591470257235,0.8099547511303055,0.8067605628793805,0.8067605628793805,0.6761095372987006
CRACK500_20160222_081908_1_1,DEO,L2_visual_mask_support,support_side,48.0,961.0,0.9384765625,0.03830516581632653,200704,0.998764349489791,0.9425054721189742,0.8419354838700625,0.8857466063338396,0.8632855562799651,0.8632855562799651,0.7594568380206019
CRACK500_20160222_081908_1_1,DEO,L2_visual_mask_support,support_side,64.0,992.0,0.96875,0.039540816326530615,200704,0.9991430165816277,0.9511422723885286,0.9027149321256757,0.9027149321256757,0.9027149316256756,0.9027149316256756,0.8226804123702859
CRACK500_20160222_081908_1_1,DEO,L3_residual_refinement,residual_fraction,0.0,1944.0,1.8984375,0.07748724489795919,200704,0.9982910156249951,0.904539481460456,0.803591470257235,0.8099547511303055,0.8067605628793805,0.8067605628793805,0.6761095372987006
CRACK500_20160222_081908_1_1,DEO,L3_residual_refinement,residual_fraction,0.25,2046.0,1.998046875,0.08155293367346939,200704,0.9987444196428522,0.9317963995645471,0.8526785714276198,0.8642533936641807,0.858426965791193,0.858426965791193,0.7519685039362678
CRACK500_20160222_081908_1_1,DEO,L3_residual_refinement,residual_fraction,0.5,2180.0,2.12890625,0.08689413265306123,200704,0.9991529815050971,0.9472055166386748,0.9112903225795953,0.8947963800894856,0.9029680360286914,0.9029680360286914,0.8231009365235972
CRACK500_20160222_081908_1_1,DEO,L3_residual_refinement,residual_fraction,0.75,2385.0,2.3291015625,0.09506536989795919,200704,0.999611367984689,0.9772804800332979,0.9569160997721577,0.9547511312206395,0.955832389079892,0.955832389079892,0.9154013015174454
CRACK500_20160222_081908_1_1,DEO,L3_residual_refinement,residual_fraction,1.0,2495.0,2.4365234375,0.09944993622448979,200704,0.9999999999999951,0.9999999999994319,0.9999999999988688,0.9999999999988688,0.9999999994988689,0.9999999994988689,0.9999999999988688
CRACK500_20160222_081908_1_1,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999994319,0.9999999999988688,0.9999999999988688,0.9999999994988689,0.9999999994988689,0.9999999999988688
CRACK500_20160222_081908_1_1081,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9932786591198931,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1_1081,DEO,L1_geometry_metrology,geometry,1.0,842.0,0.822265625,0.03356186224489796,200704,0.8055544483418328,0.9021193348545344,0.03341176470588153,0.9999999999992587,0.06466302361684166,0.06466302361684166,0.03341176470588153
CRACK500_20160222_081908_1_1081,DEO,L2_visual_mask_support,support_side,8.0,958.0,0.935546875,0.038185586734693876,200704,0.9932786591198931,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1_1081,DEO,L2_visual_mask_support,support_side,16.0,967.0,0.9443359375,0.03854432397959184,200704,0.993737045599485,0.6033090575518897,0.5982905982893199,0.2075611564120033,0.3082003298318474,0.3082003298318474,0.18217306441107212
CRACK500_20160222_081908_1_1081,DEO,L2_visual_mask_support,support_side,24.0,978.0,0.955078125,0.038982780612244895,200704,0.9950424505739747,0.7703640255388686,0.6594594594588653,0.5426241660485229,0.5953639685973664,0.5953639685973664,0.42385639837844596
CRACK500_20160222_081908_1_1081,DEO,L2_visual_mask_support,support_side,32.0,987.0,0.9638671875,0.039341517857142856,200704,0.9959592235331584,0.8175788917031179,0.7279661016942983,0.636767976278253,0.6793198887859976,0.6793198887859976,0.5143712574847219
CRACK500_20160222_081908_1_1081,DEO,L2_visual_mask_support,support_side,48.0,1020.0,0.99609375,0.04065688775510204,200704,0.9967115752550971,0.8809090116214979,0.751276440553792,0.7635285396584407,0.7573529406759465,0.7573529406759465,0.6094674556209412
CRACK500_20160222_081908_1_1081,DEO,L2_visual_mask_support,support_side,64.0,1091.0,1.0654296875,0.04348692602040816,200704,0.997429049744893,0.9081441652290752,0.8033503277488686,0.8176426982944273,0.8104335042753433,0.8104335042753433,0.6812847436685107
CRACK500_20160222_081908_1_1081,DEO,L3_residual_refinement,residual_fraction,0.0,1994.0,1.947265625,0.07948022959183673,200704,0.9959592235331584,0.8175788917031179,0.7279661016942983,0.636767976278253,0.6793198887859976,0.6793198887859976,0.5143712574847219
CRACK500_20160222_081908_1_1081,DEO,L3_residual_refinement,residual_fraction,0.25,2420.0,2.36328125,0.09646045918367346,200704,0.9973842075892808,0.8819838772477231,0.8322580645154579,0.7650111193470979,0.7972190029765162,0.7972190029765162,0.6628131021190348
CRACK500_20160222_081908_1_1081,DEO,L3_residual_refinement,residual_fraction,0.5,2603.0,2.5419921875,0.10375478316326531,200704,0.9980219626913216,0.915069090775187,0.8689922480613419,0.8309859154923418,0.8495642283741798,0.8495642283741798,0.7384716732537955
CRACK500_20160222_081908_1_1081,DEO,L3_residual_refinement,residual_fraction,0.75,2803.0,2.7373046875,0.11172672193877552,200704,0.9990134725765257,0.963794125602536,0.9253510716918512,0.9280948850993862,0.9267209469456511,0.9267209469456511,0.8634482758614734
CRACK500_20160222_081908_1_1081,DEO,L3_residual_refinement,residual_fraction,1.0,3044.0,2.97265625,0.12133290816326531,200704,0.9999999999999951,0.9999999999996269,0.9999999999992587,0.9999999999992587,0.9999999994992588,0.9999999994992588,0.9999999999992587
CRACK500_20160222_081908_1_1081,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999996269,0.9999999999992587,0.9999999999992587,0.9999999994992588,0.9999999994992588,0.9999999999992587
CRACK500_20160222_081908_1_361,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9948630819515257,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1_361,DEO,L1_geometry_metrology,geometry,1.0,822.0,0.802734375,0.03276466836734694,200704,0.9434042171556076,0.9715559940497849,0.08321226795802394,0.9999999999990301,0.15363981805350532,0.15363981805350532,0.08321226795802394
CRACK500_20160222_081908_1_361,DEO,L2_visual_mask_support,support_side,8.0,938.0,0.916015625,0.037388392857142856,200704,0.9960239955357094,0.7432618189126747,0.6507115135825994,0.48787584869011846,0.5576496669153734,0.5576496669153734,0.3866256725592724
CRACK500_20160222_081908_1_361,DEO,L2_visual_mask_support,support_side,16.0,947.0,0.9248046875,0.03774713010204082,200704,0.9974988042091788,0.8771625312522933,0.7570456754122866,0.755577109601595,0.7563106791109167,0.7563106791109167,0.6081186572985104
CRACK500_20160222_081908_1_361,DEO,L2_visual_mask_support,support_side,24.0,958.0,0.935546875,0.038185586734693876,200704,0.9978824537627502,0.8850747378361414,0.8079268292674716,0.7710960232776226,0.7890818853555681,0.7890818853555681,0.651639344261761
CRACK500_20160222_081908_1_361,DEO,L2_visual_mask_support,support_side,32.0,967.0,0.9443359375,0.03854432397959184,200704,0.9976233657525461,0.8651635846525969,0.7903563941291506,0.7313288069828018,0.7596977324974681,0.7596977324974681,0.6125101543455626
CRACK500_20160222_081908_1_361,DEO,L2_visual_mask_support,support_side,48.0,998.0,0.974609375,0.03977997448979592,200704,0.998016980229587,0.8952740495011986,0.8168168168159992,0.7914645974774088,0.8039408861988396,0.8039408861988396,0.6721581548594134
CRACK500_20160222_081908_1_361,DEO,L2_visual_mask_support,support_side,64.0,1035.0,1.0107421875,0.04125478316326531,200704,0.9978475765306073,0.9029083016295121,0.7812206572762618,0.8069835111534365,0.7938931292703663,0.7938931292703663,0.6582278481007451
CRACK500_20160222_081908_1_361,DEO,L3_residual_refinement,residual_fraction,0.0,1974.0,1.927734375,0.07868303571428571,200704,0.9976233657525461,0.8651635846525969,0.7903563941291506,0.7313288069828018,0.7596977324974681,0.7596977324974681,0.6125101543455626
CRACK500_20160222_081908_1_361,DEO,L3_residual_refinement,residual_fraction,0.25,2129.0,2.0791015625,0.08486128826530612,200704,0.9982362085459134,0.8939368437711894,0.8566912539506252,0.7885548011631537,0.8212121207121492,0.8212121207121492,0.6966580976857784
CRACK500_20160222_081908_1_361,DEO,L3_residual_refinement,residual_fraction,0.5,2329.0,2.2744140625,0.09283322704081633,200704,0.9988141741071379,0.9482630580140621,0.8751182592233916,0.8971871968953471,0.886015325169727,0.886015325169727,0.7953568357688776
CRACK500_20160222_081908_1_361,DEO,L3_residual_refinement,residual_fraction,0.75,2531.0,2.4716796875,0.10088488520408163,200704,0.9994369818239747,0.9630499285337687,0.9627016129022553,0.9262851600378988,0.9441423623267363,0.9441423623267363,0.8941947565534699
CRACK500_20160222_081908_1_361,DEO,L3_residual_refinement,residual_fraction,1.0,2720.0,2.65625,0.10841836734693877,200704,0.9999999999999951,0.9999999999995126,0.9999999999990301,0.9999999999990301,0.9999999994990301,0.9999999994990301,0.9999999999990301
CRACK500_20160222_081908_1_361,Reference,Full_reference_mask,reference,1.0,25088.0,24.5,1.0,200704,0.9999999999999951,0.9999999999995126,0.9999999999990301,0.9999999999990301,0.9999999994990301,0.9999999994990301,0.9999999999990301
CRACK500_20160222_081908_1_721,DEO,L0_alert,none,0.0,90.0,0.087890625,0.003587372448979592,200704,0.9938765545280563,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1_721,DEO,L1_geometry_metrology,geometry,1.0,870.0,0.849609375,0.034677933673469385,200704,0.8875408561862201,0.943423987968008,0.0516386554621827,0.9999999999991863,0.09820608085271079,0.09820608085271079,0.0516386554621827
CRACK500_20160222_081908_1_721,DEO,L2_visual_mask_support,support_side,8.0,986.0,0.962890625,0.03930165816326531,200704,0.9938765545280563,0.4999999999999975,0.0,0.0,0.0,0.0,0.0
CRACK500_20160222_081908_1_721,DEO,L2_visual_mask_support,support_side,16.0,995.0,0.9716796875,0.03966039540816327,200704,0.9945691167091788,0.62488151413724,0.6457023060783109,0.25061025223738764,0.36107854590387906,0.36107854590387906,0.22031473533603696
CRACK500_20160222_081908_1_721,DEO,L2_visual_mask_support,support_side,24.0,1006.0,0.982421875,0.04009885204081633,200704,0.9964873644770359,0.8280106699938184,0.7399267399260624,0.6574450772980818,0.6962516151840374,0.6962516151840374,0.5340383344345446
CRACK500_20160222_081908_1_721,DEO,L2_visual_mask_support,support_side,32.0,1018.0,0.994140625,0.04057716836734694,200704,0.996028977997444,0.7942208202958339,0.7121807465611865,0.5899104963380066,0.645304850416162,0.645304850416162,0.4763469119576371
CRACK500_20160222_081908_1_721,DEO,L2_visual_mask_support,support_side,48.0,1042.0,1.017578125,0.04153380102040816,200704,0.9975037866709134,0.8810846841548294,0.8170731707309956,0.7632221318138623,0.7892301215024407,0.7892301215024407,0.6518415566361002
